count,hate_speech,offensive_language,neither,class,class_label,clean_tweet_improved
3.0,0.0,3.0,0.0,1.0,Offensive Language,need good pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,need new hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,need sum hoes sum cuz wake hella emails goodmoring goodnight text even single text
3.0,0.0,3.0,0.0,1.0,Offensive Language,need change first retarded
3.0,2.0,1.0,0.0,0.0,Hate Speech,need chat dat nicca
4.0,0.0,3.0,1.0,1.0,Offensive Language,need jump shop fritag beers hate looking odd need fags tae going look junkie
3.0,0.0,0.0,3.0,2.0,Neither,need pick two wigs agony cute multicolored bob red stevie nicks curly
3.0,0.0,3.0,0.0,1.0,Offensive Language,need hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,need stop little bitch
3.0,3.0,0.0,0.0,0.0,Hate Speech,never friends entire time lived cool hope white trash southerners die
3.0,0.0,2.0,1.0,1.0,Offensive Language,never played bitch bitches definitely played self
3.0,0.0,3.0,0.0,1.0,Offensive Language,never put hoes bros
3.0,1.0,2.0,0.0,1.0,Offensive Language,never seen asian chinese bitch pregnant throught kids spawn call duty
3.0,1.0,2.0,0.0,1.0,Offensive Language,never thought could irritate please stop fucking bitch surprised boyfriend puts
3.0,0.0,0.0,3.0,2.0,Neither,nicknamed lux coach without would never heard duke charlie
3.0,0.0,3.0,0.0,1.0,Offensive Language,tried everything bitch said wanted man anywhere
3.0,0.0,3.0,0.0,1.0,Offensive Language,bring lat name hoes kids need
3.0,0.0,3.0,0.0,1.0,Offensive Language,bad bitches stiff
3.0,0.0,3.0,0.0,1.0,Offensive Language,women whos pussy smell burnt cheese
3.0,0.0,3.0,0.0,1.0,Offensive Language,respect bitches respect theyself truu
3.0,0.0,3.0,0.0,1.0,Offensive Language,wanna see bad bitches snap chat
3.0,0.0,3.0,0.0,1.0,Offensive Language,ont care cuz hoes dats rite plenty
3.0,0.0,3.0,0.0,1.0,Offensive Language,ont dramatic bitch separate
3.0,0.0,3.0,0.0,1.0,Offensive Language,ont game wit retarded ass bird
3.0,0.0,1.0,2.0,2.0,Neither,openly admit level white trash drive across town gas station free hot dogs half price drinks
3.0,0.0,3.0,0.0,1.0,Offensive Language,ordered chocolate chip cookies bitch gave fries smh couldnt even take back gon late work
3.0,0.0,3.0,0.0,1.0,Offensive Language,phone cool basic girly bitch dry plain
3.0,0.0,2.0,1.0,1.0,Offensive Language,picked welbeck team kind cunt yes
3.0,0.0,1.0,2.0,2.0,Neither,pictured angus running side fob sharana every day afghanistan
3.0,0.0,3.0,0.0,1.0,Offensive Language,plan eating entire motherfucking pizza ordered mufucka bitch
3.0,2.0,1.0,0.0,0.0,Hate Speech,prefer jameis winston speak damn coon
3.0,0.0,3.0,0.0,1.0,Offensive Language,pull hoes
6.0,1.0,5.0,0.0,1.0,Offensive Language,pull gimme bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,put pussy map
3.0,1.0,2.0,0.0,1.0,Offensive Language,put ona bitch make bang set gave hoe dick came left
3.0,0.0,3.0,0.0,1.0,Offensive Language,rarely drink drunk bitches irritate
3.0,0.0,0.0,3.0,2.0,Neither,rather watch oak cliff redskins oak cliff comets play hell
3.0,0.0,3.0,0.0,1.0,Offensive Language,realized tacal bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,really always bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,really baggin bitches problem basketball shorts smile cologne maybe swag idk
3.0,0.0,3.0,0.0,1.0,Offensive Language,really stand people slander trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,really committed fucking richest bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,really pressed bitches social media talk yes want
3.0,0.0,3.0,0.0,1.0,Offensive Language,really nigguh paul tho
3.0,2.0,1.0,0.0,0.0,Hate Speech,really upset lightskin friends another cute dark skin sidekicklike supposed cute darkie hang wit
3.0,0.0,3.0,0.0,1.0,Offensive Language,really hate fat bitch cause bony love smoking hella swishers feeling lonely try mevoice
6.0,1.0,5.0,0.0,1.0,Offensive Language,really hate bitch people point longer give
3.0,0.0,3.0,0.0,1.0,Offensive Language,really hate response back text message bitch see sum
6.0,0.0,5.0,1.0,1.0,Offensive Language,really hope cameron back together much better call hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,really hoe shyt hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,really wanna brake fucking head ill look bitch hit
3.0,3.0,0.0,0.0,0.0,Hate Speech,really want kill towel head terrorists already high school please
6.0,1.0,5.0,0.0,1.0,Offensive Language,really think ppl defending cassidy throw hotel crib bitches comin
3.0,0.0,3.0,0.0,1.0,Offensive Language,really wanna talk life right pussy dude smokin blunt die
6.0,0.0,0.0,6.0,2.0,Neither,really want girl make brownies
3.0,0.0,0.0,3.0,2.0,Neither,really want sports star pet monkey name achilles
3.0,1.0,2.0,0.0,1.0,Offensive Language,really wish owned rocket launcher use every retard driving front today
3.0,0.0,3.0,0.0,1.0,Offensive Language,refuse damn bitches always talking draya
3.0,0.0,3.0,0.0,1.0,Offensive Language,refuse raise child bitch ass country
3.0,0.0,3.0,0.0,1.0,Offensive Language,remember friends jelly bitch couldnt tell bruh
3.0,0.0,0.0,3.0,2.0,Neither,remember laying hospital bed shot ranting coconut shrimp trash
3.0,1.0,2.0,0.0,1.0,Offensive Language,remember duddy arguing gon say shut bitch raped childish
3.0,0.0,0.0,3.0,2.0,Neither,remember tech band called planet apes ready flip
3.0,0.0,3.0,0.0,1.0,Offensive Language,remember bitches lmaoo
3.0,1.0,2.0,0.0,1.0,Offensive Language,remember milz drunk ass fell asleep playing gears smh fag
3.0,1.0,2.0,0.0,1.0,Offensive Language,remember bitches wouldnt let nigga months days
6.0,0.0,6.0,0.0,1.0,Offensive Language,remember watch cooties stay away hoe herpes
3.0,0.0,3.0,0.0,1.0,Offensive Language,remember lil bitch caught slippin ina car mins later lookin nigga holdin gun face
3.0,0.0,0.0,3.0,2.0,Neither,rescued baby bird
3.0,0.0,3.0,0.0,1.0,Offensive Language,respect nigga tell bitch fall back hating
3.0,0.0,3.0,0.0,1.0,Offensive Language,ride around bitches see
3.0,0.0,3.0,0.0,1.0,Offensive Language,roll blunt better bitches havana cause king round
3.0,0.0,1.0,2.0,2.0,Neither,said middle school days ghetto way people impress
3.0,1.0,2.0,0.0,1.0,Offensive Language,salute hoes kno places bitches miss
3.0,0.0,3.0,0.0,1.0,Offensive Language,saw many basic bitches picking school schedule kinda wanted throw tbh
3.0,1.0,2.0,0.0,1.0,Offensive Language,say kmichelle manly doesnt act ladyshes foul mouth violentill beat bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,say niggas bitch need
3.0,0.0,3.0,0.0,1.0,Offensive Language,say smash panomera buy new hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,say big fat line meth finalecome pussies
3.0,1.0,2.0,0.0,1.0,Offensive Language,see real nicca look mirror
3.0,0.0,3.0,0.0,1.0,Offensive Language,see bitches nun trotin thotin
9.0,0.0,8.0,1.0,1.0,Offensive Language,see hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,see thru fake bitches niggas
3.0,0.0,1.0,2.0,2.0,Neither,see jigga hillary wankin
6.0,1.0,0.0,5.0,2.0,Neither,see big boi oreo
3.0,0.0,3.0,0.0,1.0,Offensive Language,see bitches bitches also
3.0,0.0,3.0,0.0,1.0,Offensive Language,see tweets bitch lmfao von kick curb call curse ass
3.0,0.0,3.0,0.0,1.0,Offensive Language,seen scooby hoe niggas gardens
3.0,0.0,0.0,3.0,2.0,Neither,sho miss uncle tom
3.0,0.0,3.0,0.0,1.0,Offensive Language,shoot pussy bust pussy cuming sooooooooooon
3.0,1.0,2.0,0.0,1.0,Offensive Language,shot stripper hoes keep stealing tacos
6.0,0.0,6.0,0.0,1.0,Offensive Language,jail crime hoe kill beats
6.0,0.0,6.0,0.0,1.0,Offensive Language,nigga bitch texting right
3.0,0.0,3.0,0.0,1.0,Offensive Language,scurl ondeez hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,probs shave spic stash soon kinda getting hand
3.0,0.0,0.0,3.0,2.0,Neither,start wearing beanies
3.0,0.0,3.0,0.0,1.0,Offensive Language,shouldve fought havent popped talking need two hits bitch please
6.0,1.0,5.0,0.0,1.0,Offensive Language,shouldve thrown whole roll pennies made month bitch
3.0,0.0,1.0,2.0,2.0,Neither,show jeffersons dat george make wanna open dry cleaning stow call white folk honkey
3.0,0.0,3.0,0.0,1.0,Offensive Language,show love everybody joe time hate stuck people hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,slam duunkk hoes cuz lay
6.0,1.0,5.0,0.0,1.0,Offensive Language,slept good thenna bitch tho
3.0,0.0,3.0,0.0,1.0,Offensive Language,smell smell smell pussy
3.0,1.0,2.0,0.0,1.0,Offensive Language,smoke fat pound grass fall ass faster fat bitch sat fast
3.0,0.0,3.0,0.0,1.0,Offensive Language,smoke lot weed keep bitches mind
3.0,0.0,3.0,0.0,1.0,Offensive Language,snorted girls presence dude lmao coke head bitches
3.0,0.0,2.0,1.0,1.0,Offensive Language,sound retarded learning quickly
3.0,0.0,3.0,0.0,1.0,Offensive Language,spend money weed clothes food hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,spent whole lookin hoes missed fireworks realized hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,spy couple thirsty hoes insta
3.0,0.0,3.0,0.0,1.0,Offensive Language,stalk bfs insta follow girl flirts scare bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,start garfield monday yeahhhhhh lil bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,stay away bitches insecure wildning public say immature
3.0,0.0,3.0,0.0,1.0,Offensive Language,still retards going ape iphone makes sense whats ever
3.0,0.0,0.0,3.0,2.0,Neither,still understand dump trash ocean pretty big itd surely cheaper launching space
3.0,0.0,3.0,0.0,1.0,Offensive Language,still hate bitches miserable hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,still see plenty basic bitches iphone
3.0,2.0,1.0,0.0,0.0,Hate Speech,still think snap chat faggots high schoolers
3.0,0.0,3.0,0.0,1.0,Offensive Language,stopped snapping women calling bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,support niggaz bitches dope west side city
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear care everything else bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear make bitches insane
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear hate somewhere woman catches rubberband clearly says kappa alpha psi ask kappa yes bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear heard bitch creak
6.0,0.0,6.0,0.0,1.0,Offensive Language,swear needa back old bitches think game apparently lets real
3.0,1.0,2.0,0.0,1.0,Offensive Language,swear worry nothings keep bitch radar gay
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear newnan utilities gettin nicca bout start reading damn meter
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear nicca sleep tired fuk
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear nothing worse bad bitch lost
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear bitches looney pic fucking bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear bitches wouldnt nothing worry shut
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear dis hoe doinv grown sexy challenge look lightskinned gremlin
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear females think bitch intentions think
6.0,0.0,6.0,0.0,1.0,Offensive Language,swear girls good pussy think answer everything
3.0,1.0,2.0,0.0,1.0,Offensive Language,swear ion see broke niccas still gettin pussy smh
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear nobody actually cares valentines day unless single jaded want bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear nobody complain hoe early wake work nobody wakes ready
3.0,1.0,2.0,0.0,1.0,Offensive Language,swear god nigga deses hoes want yrn
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear hoe trying
3.0,0.0,0.0,3.0,2.0,Neither,swear people cleaning office switch side trash recycling cans purpose mess
3.0,2.0,1.0,0.0,0.0,Hate Speech,swear anon fags protests take pictures post twitter look therelike
3.0,0.0,2.0,1.0,1.0,Offensive Language,swear hoes nothing
6.0,0.0,5.0,1.0,1.0,Offensive Language,swear hoe following ever since went break
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear god middle club making wit bitches tryna film romantic comedy somethin
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear god hit licks lil bitch dope rob bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear god hoes look take exact picture everytime change godamn
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear yall broads new bitch every monthi even girlfriend maybe something wrong
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear new bitches rap wrap
3.0,1.0,2.0,0.0,1.0,Offensive Language,take bitch home give long dick
3.0,0.0,3.0,0.0,1.0,Offensive Language,take full pride ass momma blessed ridiculous levels yellow ass back years
3.0,0.0,2.0,1.0,1.0,Offensive Language,take notre dame still trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,take shots wit chaser bitches chase
3.0,1.0,2.0,0.0,1.0,Offensive Language,talk bitches really care
3.0,0.0,0.0,3.0,2.0,Neither,talked birds fell love
3.0,0.0,3.0,0.0,1.0,Offensive Language,tell bitch love somethin
3.0,0.0,3.0,0.0,1.0,Offensive Language,tell bitches ike turner syndrome
3.0,0.0,3.0,0.0,1.0,Offensive Language,tell bitch bitch bitch bring
3.0,0.0,3.0,0.0,1.0,Offensive Language,tell baddest hoes beat unless gone strip
3.0,0.0,3.0,0.0,1.0,Offensive Language,tell truuuooooth bitch ugly yeah aunt momma gone lie bro tell truth
3.0,0.0,3.0,0.0,1.0,Offensive Language,tell bitch followback rts saying followback doesnt followback blocked
3.0,0.0,3.0,0.0,1.0,Offensive Language,tell tho ifwhen nigger women start getting cornrows againmannn
3.0,0.0,3.0,0.0,1.0,Offensive Language,text new bitch pussy wetter
4.0,0.0,4.0,0.0,1.0,Offensive Language,thincc pretty average bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,think broke rib fell ditch turning pussy think
3.0,0.0,2.0,1.0,1.0,Offensive Language,think figured white trash americans come rural parts europe
3.0,1.0,0.0,2.0,2.0,Neither,think found normal roommate praise jesus current ones throats slit sleep
3.0,0.0,3.0,0.0,1.0,Offensive Language,think gotta accept fact bitches gonna hoes til around age life lot easier
3.0,0.0,3.0,0.0,1.0,Offensive Language,think killed chipmunk son bitch fast need check tires
3.0,0.0,3.0,0.0,1.0,Offensive Language,think read worst interview ever lee castro dope bitches neither two belong media
3.0,0.0,0.0,3.0,2.0,Neither,think ill salad bar lunch today gotta make birthday brownies somehow
3.0,0.0,0.0,3.0,2.0,Neither,think ill eat brownie pass
3.0,0.0,3.0,0.0,1.0,Offensive Language,think bitch tonight
3.0,0.0,0.0,3.0,2.0,Neither,think gonna walk around house free bird
3.0,0.0,3.0,0.0,1.0,Offensive Language,think guy period today emotional bitch heh heh heh
3.0,0.0,3.0,0.0,1.0,Offensive Language,think lot bitches smile selfies breath stinks want steam front cameras
3.0,0.0,0.0,3.0,2.0,Neither,think fact dinosaurs evolved birds every time eat chicken dinosaurs delicious
3.0,0.0,2.0,1.0,1.0,Offensive Language,think havent looked cloud whole minute cus hoes moving fast asf
3.0,0.0,2.0,1.0,1.0,Offensive Language,think dem hoes lahhh regular
3.0,0.0,3.0,0.0,1.0,Offensive Language,think yall losing yall niggas cuz season changed yall seasonal hoes
3.0,2.0,1.0,0.0,0.0,Hate Speech,think dat called nigger move away dark side mean
3.0,1.0,2.0,0.0,1.0,Offensive Language,think every bitch wit tongue piercing suck dick real
3.0,1.0,2.0,0.0,1.0,Offensive Language,think funny hoes talk bout faithful
3.0,0.0,3.0,0.0,1.0,Offensive Language,think bitches tryna set uuuuhhuuhhhhhp
3.0,2.0,1.0,0.0,0.0,Hate Speech,think nigga retarded
3.0,0.0,3.0,0.0,1.0,Offensive Language,think women forever find way guy thirsty tho feel thier pussy value
3.0,1.0,2.0,0.0,1.0,Offensive Language,think fat bitch never see body nothing neck avis
6.0,0.0,6.0,0.0,1.0,Offensive Language,think fuckin wit wrong niggah
3.0,0.0,3.0,0.0,1.0,Offensive Language,think bad mood munching hairy pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,think youve made clear hoes loyal
3.0,0.0,3.0,0.0,1.0,Offensive Language,thought love bitch core
3.0,0.0,3.0,0.0,1.0,Offensive Language,thought legal beat hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,thought bros hoes guess
3.0,0.0,1.0,2.0,2.0,Neither,thought albino tho
3.0,0.0,3.0,0.0,1.0,Offensive Language,thought bitch trynna line
3.0,0.0,3.0,0.0,1.0,Offensive Language,titty wrecked bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,tld hoe wrongs dnt make rite wanna sing
3.0,0.0,1.0,2.0,2.0,Neither,told said bri tweef anyone trash goes tweefs freshman
3.0,0.0,3.0,0.0,1.0,Offensive Language,told mom eats cereal ugly gon say rude little bitch thought let bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,told bitch idgaf benz bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,told chick tell truth realest bitch ever met show proof
3.0,1.0,2.0,0.0,1.0,Offensive Language,told little bitch ass nigga look eat gun charge ill slap hoe ass lawyer
3.0,0.0,3.0,0.0,1.0,Offensive Language,told yall going pussy boy
3.0,0.0,0.0,3.0,2.0,Neither,took rebel yankee tests questions accents word usage scored total rebel yankee southern
3.0,0.0,0.0,3.0,2.0,Neither,traveled back time middleearth crept enemy slit hobbits throat reflex vomited trembling hand
3.0,1.0,2.0,0.0,1.0,Offensive Language,treat bitches respect
3.0,0.0,3.0,0.0,1.0,Offensive Language,tried calling sorry ass cousin bday hoe answer always big time days
3.0,0.0,2.0,1.0,1.0,Offensive Language,try back anime swear every show revolves around either teenage girls boys pussy talk
3.0,0.0,2.0,1.0,1.0,Offensive Language,try pass carpool passing hes looking playing game waved idgaf bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,turn cassey nasty hoe rihanna classy hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,turn bitches gay think bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,turned bet awards seconds witness random bitches getting drunk dwade dancing rkelly
3.0,0.0,0.0,3.0,2.0,Neither,uploaded video goproud makes money twinkie crisis free market spirit
3.0,0.0,0.0,3.0,2.0,Neither,uploaded video update uganda antigay bill freemasonry angloamerican influence
3.0,0.0,3.0,0.0,1.0,Offensive Language,use wanna bitch
3.0,0.0,0.0,3.0,2.0,Neither,used chug vodka orange juice also used chug vodka gatorade used chug vodka
3.0,0.0,0.0,3.0,2.0,Neither,used grs lot tho maybe soles cracked much
3.0,0.0,0.0,3.0,2.0,Neither,used picture coming wadi fob sharana barrel brandy
3.0,0.0,3.0,0.0,1.0,Offensive Language,used think bitch bad moe
3.0,0.0,3.0,0.0,1.0,Offensive Language,wake every morning wishing bitch would
3.0,0.0,3.0,0.0,1.0,Offensive Language,wan mixtape pussy cinnamon rolls
3.0,0.0,3.0,0.0,1.0,Offensive Language,wanna apologize bitch day way emotions set
3.0,1.0,2.0,0.0,1.0,Offensive Language,wanna around bitches fun
3.0,0.0,3.0,0.0,1.0,Offensive Language,wanna someones bitch ass boyfriend right head playin games boi
3.0,0.0,3.0,0.0,1.0,Offensive Language,wanna buy bitch every bag
3.0,0.0,3.0,0.0,1.0,Offensive Language,wanna cut hair busy bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,wanna eat talking bout bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,wanna experience late early pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,wanna hoe arm diamond coming cloud
3.0,0.0,1.0,2.0,2.0,Neither,wanna trash talk concert
3.0,0.0,3.0,0.0,1.0,Offensive Language,wanna see ass clapping legs shaking wan see bitch head dese beats
3.0,0.0,0.0,3.0,2.0,Neither,wanna try pot brownies
3.0,0.0,0.0,3.0,2.0,Neither,want oreos help
3.0,0.0,1.0,2.0,2.0,Neither,want cowboy killer
3.0,0.0,0.0,3.0,2.0,Neither,want four loco right chug straight sleep
